MS46522B
!2036101/M1: 20062002
!7/30/2026.2:13:51.PM
!CHANNEL.1
!TR.MEASUREMENT
!RF.CORRECTION.OFF
!AVERAGING.OFF
!IF.BANDWIDTH: 100HZ
!NUMBER.OF.TRACES: 2
!TRACE:       ,TRACE.1           ,TRACE.2           
!PARAMETER:   ,S21               ,S21               
!PORT:        ,PORT1             ,PORT1             
!GRAPH:       ,LOGMAG.PHASE      ,POLAR.LIN.PHASE   
!SMOOTHING:   ,OFF               ,OFF               
!TIMEDOMAIN:  ,NOT.INSTALLED     ,NOT.INSTALLED     
!SWEEPTYPE: FREQ.SWEEP(Linear)
PNT,FREQ1.GHZ,LOGMAG1,PHASE1.DEG,FREQ2.GHZ,LINMAG2,PHASE2.DEG
3164,7.655477349,-6.327502E+001,105.7958000,7.655477349,-1.867040E-004,0.0006600
3165,7.655484849,-6.323877E+001,104.2217000,7.655484849,-1.692080E-004,0.0006676
3166,7.655492349,-6.331659E+001,105.6118000,7.655492349,-1.837017E-004,0.0006574
3167,7.655499849,-6.337780E+001,105.3584000,7.655499849,-1.795227E-004,0.0006536
3168,7.655507349,-6.350962E+001,104.7397000,7.655507349,-1.698570E-004,0.0006456
3169,7.655514849,-6.320380E+001,104.7126000,7.655514849,-1.756282E-004,0.0006689
3170,7.655522349,-6.342304E+001,104.8686000,7.655522349,-1.730252E-004,0.0006517
3171,7.655529849,-6.349660E+001,105.1147000,7.655529849,-1.743408E-004,0.0006455
3172,7.655537349,-6.337805E+001,104.5481000,7.655537349,-1.702565E-004,0.0006561
3173,7.655544849,-6.349283E+001,104.7200000,7.655544849,-1.699632E-004,0.0006469
3174,7.655552349,-6.344901E+001,104.2441000,7.655552349,-1.654169E-004,0.0006516
3175,7.655559849,-6.328813E+001,104.0964000,7.655559849,-1.667975E-004,0.0006642
3176,7.655567349,-6.344481E+001,104.7429000,7.655567349,-1.711656E-004,0.0006505
3177,7.655574849,-6.350916E+001,104.3004000,7.655574849,-1.649107E-004,0.0006470
3178,7.655582349,-6.365282E+001,104.7354000,7.655582349,-1.670318E-004,0.0006351
3179,7.655589849,-6.347032E+001,106.6683000,7.655589849,-1.923577E-004,0.0006425
3180,7.655597349,-6.334324E+001,104.0744000,7.655597349,-1.654883E-004,0.0006601
3181,7.655604849,-6.341035E+001,104.6745000,7.655604849,-1.710663E-004,0.0006533
3182,7.655612349,-6.358685E+001,105.0721000,7.655612349,-1.720632E-004,0.0006389
3183,7.655619849,-6.335802E+001,104.9237000,7.655619849,-1.749572E-004,0.0006564
3184,7.655627349,-6.337351E+001,104.2083000,7.655627349,-1.664497E-004,0.0006574
3185,7.655634849,-6.327482E+001,105.2509000,7.655634849,-1.804226E-004,0.0006617
3186,7.655642349,-6.315110E+001,103.8546000,7.655642349,-1.666005E-004,0.0006755
3187,7.655649849,-6.337014E+001,103.8537000,7.655649849,-1.624417E-004,0.0006587
3188,7.655657349,-6.352569E+001,105.3277000,7.655657349,-1.761484E-004,0.0006427
3189,7.655664849,-6.328475E+001,104.7479000,7.655664849,-1.744074E-004,0.0006625
3190,7.655672349,-6.334337E+001,103.7916000,7.655672349,-1.622262E-004,0.0006609
3191,7.655679849,-6.329178E+001,104.2032000,7.655679849,-1.679644E-004,0.0006636
3192,7.655687349,-6.338848E+001,105.1132000,7.655687349,-1.765064E-004,0.0006536
3193,7.655694849,-6.335915E+001,104.9280000,7.655694849,-1.749836E-004,0.0006563
3194,7.655702349,-6.338341E+001,104.0335000,7.655702349,-1.642566E-004,0.0006572
3195,7.655709849,-6.332576E+001,105.0125000,7.655709849,-1.766289E-004,0.0006586
3196,7.655717349,-6.328319E+001,104.6379000,7.655717349,-1.731662E-004,0.0006630
3197,7.655724849,-6.318046E+001,104.2514000,7.655724849,-1.706961E-004,0.0006721
3198,7.655732349,-6.335005E+001,105.3566000,7.655732349,-1.800764E-004,0.0006557
3199,7.655739849,-6.334709E+001,103.7903000,7.655739849,-1.621423E-004,0.0006606
3200,7.655747349,-6.344975E+001,104.9511000,7.655747349,-1.734291E-004,0.0006495
3201,7.655754849,-6.334488E+001,104.4084000,7.655754849,-1.693016E-004,0.0006590
3202,7.655762349,-6.312269E+001,103.9701000,7.655762349,-1.685119E-004,0.0006774
3203,7.655769849,-6.348880E+001,103.8911000,7.655769849,-1.606613E-004,0.0006496
3204,7.655777349,-6.353336E+001,103.6795000,7.655777349,-1.574514E-004,0.0006469
3205,7.655784849,-6.329508E+001,103.3121000,7.655784849,-1.575637E-004,0.0006659
3206,7.655792349,-6.332507E+001,105.3038000,7.655792349,-1.799896E-004,0.0006578
3207,7.655799849,-6.326849E+001,104.9729000,7.655799849,-1.773387E-004,0.0006631
3208,7.655807349,-6.324102E+001,104.3046000,7.655807349,-1.701297E-004,0.0006672
3209,7.655814849,-6.341790E+001,103.2347000,7.655814849,-1.544636E-004,0.0006568
3210,7.655822349,-6.342025E+001,103.5511000,7.655822349,-1.580462E-004,0.0006557
3211,7.655829849,-6.351609E+001,102.8818000,7.655829849,-1.487249E-004,0.0006503
3212,7.655837349,-6.331342E+001,104.5168000,7.655837349,-1.711675E-004,0.0006611
3213,7.655844849,-6.328191E+001,104.0780000,7.655844849,-1.667031E-004,0.0006648
3214,7.655852349,-6.333338E+001,104.5325000,7.655852349,-1.709546E-004,0.0006595
3215,7.655859849,-6.333358E+001,104.2106000,7.655859849,-1.672437E-004,0.0006604
3216,7.655867349,-6.332999E+001,104.4344000,7.655867349,-1.698917E-004,0.0006600
3217,7.655874849,-6.328329E+001,105.3551000,7.655874849,-1.814496E-004,0.0006608
3218,7.655882349,-6.326794E+001,104.4223000,7.655882349,-1.709692E-004,0.0006648
3219,7.655889849,-6.326305E+001,104.6690000,7.655889849,-1.739280E-004,0.0006644
3220,7.655897349,-6.343266E+001,103.8976000,7.655897349,-1.617776E-004,0.0006538
3221,7.655904849,-6.324167E+001,104.5359000,7.655904849,-1.728091E-004,0.0006665
3222,7.655912349,-6.326692E+001,104.1430000,7.655912349,-1.677459E-004,0.0006657
3223,7.655919849,-6.334437E+001,104.8617000,7.655919849,-1.745202E-004,0.0006577
3224,7.655927349,-6.338530E+001,104.3933000,7.655927349,-1.683435E-004,0.0006560
3225,7.655934849,-6.340667E+001,102.6669000,7.655934849,-1.481393E-004,0.0006591
3226,7.655942349,-6.346578E+001,104.9148000,7.655942349,-1.726987E-004,0.0006484
3227,7.655949849,-6.319497E+001,103.6290000,7.655949849,-1.631137E-004,0.0006727
3228,7.655957349,-6.324352E+001,104.1103000,7.655957349,-1.678174E-004,0.0006676
3229,7.655964849,-6.327987E+001,103.7822000,7.655964849,-1.633078E-004,0.0006658
3230,7.655972349,-6.326914E+001,103.1284000,7.655972349,-1.558923E-004,0.0006684
3231,7.655979849,-6.325314E+001,103.3235000,7.655979849,-1.584590E-004,0.0006691
3232,7.655987349,-6.331353E+001,103.7356000,7.655987349,-1.621361E-004,0.0006633
3233,7.655994849,-6.331608E+001,104.3655000,7.655994849,-1.693691E-004,0.0006613
3234,7.656002349,-6.344064E+001,102.6645000,7.656002349,-1.475340E-004,0.0006566
3235,7.656009849,-6.329253E+001,103.9194000,7.656009849,-1.646605E-004,0.0006644
3236,7.656017349,-6.328874E+001,104.0452000,7.656017349,-1.661912E-004,0.0006643
3237,7.656024849,-6.320226E+001,103.3336000,7.656024849,-1.595089E-004,0.0006730
3238,7.656032349,-6.320061E+001,104.5155000,7.656032349,-1.733894E-004,0.0006697
3239,7.656039849,-6.332792E+001,104.0608000,7.656039849,-1.656246E-004,0.0006613
3240,7.656047349,-6.342273E+001,102.5914000,7.656047349,-1.469986E-004,0.0006581
3241,7.656054849,-6.352710E+001,102.9601000,7.656054849,-1.494242E-004,0.0006493
3242,7.656062349,-6.342312E+001,103.2175000,7.656062349,-1.541746E-004,0.0006564
3243,7.656069849,-6.322285E+001,104.2109000,7.656069849,-1.693927E-004,0.0006689
3244,7.656077349,-6.318965E+001,103.2382000,7.656077349,-1.586176E-004,0.0006742
3245,7.656084849,-6.331812E+001,103.7761000,7.656084849,-1.625194E-004,0.0006629
3246,7.656092349,-6.323473E+001,103.0624000,7.656092349,-1.557386E-004,0.0006712
3247,7.656099849,-6.333770E+001,104.0800000,7.656099849,-1.656590E-004,0.0006605
3248,7.656107349,-6.324257E+001,103.8844000,7.656107349,-1.652029E-004,0.0006683
3249,7.656114849,-6.331653E+001,102.7643000,7.656114849,-1.508162E-004,0.0006657
3250,7.656122349,-6.317213E+001,103.6084000,7.656122349,-1.632998E-004,0.0006746
3251,7.656129849,-6.328305E+001,103.4786000,7.656129849,-1.597186E-004,0.0006664
3252,7.656137349,-6.338766E+001,104.3833000,7.656137349,-1.681823E-004,0.0006558
3253,7.656144849,-6.324037E+001,103.9379000,7.656144849,-1.658690E-004,0.0006683
3254,7.656152349,-6.330474E+001,103.2943000,7.656152349,-1.571816E-004,0.0006652
3255,7.656159849,-6.311234E+001,103.8874000,7.656159849,-1.677337E-004,0.0006784
3256,7.656167349,-6.330453E+001,102.4583000,7.656167349,-1.474627E-004,0.0006675
3257,7.656174849,-6.323534E+001,103.0139000,7.656174849,-1.551585E-004,0.0006713
3258,7.656182349,-6.316315E+001,103.3241000,7.656182349,-1.601163E-004,0.0006761
3259,7.656189849,-6.343290E+001,102.8890000,7.656189849,-1.502386E-004,0.0006566
3260,7.656197349,-6.328792E+001,102.5063000,7.656197349,-1.483055E-004,0.0006686
3261,7.656204849,-6.322607E+001,103.3310000,7.656204849,-1.590422E-004,0.0006712
3262,7.656212349,-6.324364E+001,102.6214000,7.656212349,-1.504130E-004,0.0006717
3263,7.656219849,-6.340353E+001,103.3597000,7.656219849,-1.561551E-004,0.0006575
3264,7.656227349,-6.346339E+001,102.5171000,7.656227349,-1.454622E-004,0.0006552
3265,7.656234849,-6.356564E+001,102.7662000,7.656234849,-1.465748E-004,0.0006469
3266,7.656242349,-6.334949E+001,102.8932000,7.656242349,-1.517378E-004,0.0006629
3267,7.656249849,-6.325616E+001,102.3277000,7.656249849,-1.467560E-004,0.0006715
3268,7.656257349,-6.327575E+001,103.3847000,7.656257349,-1.587594E-004,0.0006672
3269,7.656264849,-6.335010E+001,102.1582000,7.656264849,-1.432118E-004,0.0006647
3270,7.656272349,-6.320594E+001,103.0588000,7.656272349,-1.562124E-004,0.0006735
3271,7.656279849,-6.323870E+001,103.1922000,7.656279849,-1.571865E-004,0.0006706
3272,7.656287349,-6.334735E+001,103.4022000,7.656287349,-1.576590E-004,0.0006617
3273,7.656294849,-6.309749E+001,103.2406000,7.656294849,-1.603384E-004,0.0006814
3274,7.656302349,-6.338577E+001,102.4855000,7.656302349,-1.464044E-004,0.0006612
3275,7.656309849,-6.334151E+001,103.6572000,7.656309849,-1.607098E-004,0.0006614
3276,7.656317349,-6.323612E+001,101.8637000,7.656317349,-1.416395E-004,0.0006742
3277,7.656324849,-6.316715E+001,102.3821000,7.656324849,-1.489112E-004,0.0006783
3278,7.656332349,-6.345333E+001,102.8397000,7.656332349,-1.493217E-004,0.0006551
3279,7.656339849,-6.325397E+001,103.8751000,7.656339849,-1.648774E-004,0.0006675
3280,7.656347349,-6.315382E+001,102.9353000,7.656347349,-1.556929E-004,0.0006779
3281,7.656354849,-6.304068E+001,102.6250000,7.656354849,-1.540115E-004,0.0006876
3282,7.656362349,-6.308399E+001,102.9241000,7.656362349,-1.568151E-004,0.0006834
3283,7.656369849,-6.331401E+001,102.1408000,7.656369849,-1.436051E-004,0.0006675
3284,7.656377349,-6.328354E+001,102.4790000,7.656377349,-1.480606E-004,0.0006690
3285,7.656384849,-6.316141E+001,102.5996000,7.656384849,-1.515853E-004,0.0006782
3286,7.656392349,-6.316712E+001,100.7088000,7.656392349,-1.290416E-004,0.0006824
3287,7.656399849,-6.323191E+001,102.6389000,7.656399849,-1.508220E-004,0.0006726
3288,7.656407349,-6.332687E+001,102.6742000,7.656407349,-1.495918E-004,0.0006652
3289,7.656414849,-6.330426E+001,102.9452000,7.656414849,-1.531346E-004,0.0006662
3290,7.656422349,-6.316208E+001,102.9870000,7.656422349,-1.561552E-004,0.0006771
3291,7.656429849,-6.332050E+001,102.4351000,7.656429849,-1.469223E-004,0.0006663
3292,7.656437349,-6.316978E+001,102.5041000,7.656437349,-1.503101E-004,0.0006778
3293,7.656444849,-6.320263E+001,102.3995000,7.656444849,-1.485097E-004,0.0006755
3294,7.656452349,-6.341805E+001,102.9139000,7.656452349,-1.507813E-004,0.0006576
3295,7.656459849,-6.328506E+001,102.5486000,7.656459849,-1.488480E-004,0.0006687
3296,7.656467349,-6.309139E+001,102.1461000,7.656467349,-1.473969E-004,0.0006849
3297,7.656474849,-6.323569E+001,103.1858000,7.656474849,-1.571663E-004,0.0006708
3298,7.656482349,-6.315262E+001,103.3690000,7.656482349,-1.608416E-004,0.0006768
3299,7.656489849,-6.334559E+001,103.4931000,7.656489849,-1.587407E-004,0.0006616
3300,7.656497349,-6.339145E+001,102.8990000,7.656497349,-1.510731E-004,0.0006597
3301,7.656504849,-6.329993E+001,101.7508000,7.656504849,-1.392838E-004,0.0006696
3302,7.656512349,-6.332121E+001,103.5105000,7.656512349,-1.593882E-004,0.0006634
3303,7.656519849,-6.326510E+001,102.3067000,7.656519849,-1.463589E-004,0.0006709
3304,7.656527349,-6.337691E+001,102.4771000,7.656527349,-1.464562E-004,0.0006619
3305,7.656534849,-6.314993E+001,101.6740000,7.656534849,-1.407959E-004,0.0006814
3306,7.656542349,-6.316018E+001,102.2524000,7.656542349,-1.474938E-004,0.0006792
3307,7.656549849,-6.321047E+001,102.7790000,7.656549849,-1.528423E-004,0.0006739
3308,7.656557349,-6.336180E+001,102.0033000,7.656557349,-1.412238E-004,0.0006642
3309,7.656564849,-6.352223E+001,102.8787000,7.656564849,-1.485855E-004,0.0006499
3310,7.656572349,-6.317938E+001,101.4701000,7.656572349,-1.379023E-004,0.0006796
3311,7.656579849,-6.326478E+001,101.9774000,7.656579849,-1.425062E-004,0.0006717
3312,7.656587349,-6.319077E+001,101.5265000,7.656587349,-1.383899E-004,0.0006786
3313,7.656594849,-6.315631E+001,102.6941000,7.656594849,-1.527936E-004,0.0006783
3314,7.656602349,-6.334887E+001,102.1164000,7.656602349,-1.427461E-004,0.0006649
3315,7.656609849,-6.320601E+001,102.7312000,7.656609849,-1.523588E-004,0.0006744
3316,7.656617349,-6.324512E+001,101.4274000,7.656617349,-1.363598E-004,0.0006746
3317,7.656624849,-6.306940E+001,101.6451000,7.656624849,-1.417614E-004,0.0006879
3318,7.656632349,-6.322117E+001,101.6593000,7.656632349,-1.394731E-004,0.0006759
3319,7.656639849,-6.328999E+001,102.7067000,7.656639849,-1.506071E-004,0.0006679
3320,7.656647349,-6.326021E+001,102.1562000,7.656647349,-1.446781E-004,0.0006716
3321,7.656654849,-6.325953E+001,102.3033000,7.656654849,-1.464128E-004,0.0006713
3322,7.656662349,-6.318121E+001,101.6393000,7.656662349,-1.398790E-004,0.0006791
3323,7.656669849,-6.320677E+001,102.3365000,7.656669849,-1.476969E-004,0.0006753
3324,7.656677349,-6.324687E+001,101.8039000,7.656677349,-1.407613E-004,0.0006736
3325,7.656684849,-6.306032E+001,101.3119000,7.656684849,-1.379027E-004,0.0006894
3326,7.656692349,-6.321719E+001,101.9102000,7.656692349,-1.424972E-004,0.0006756
3327,7.656699849,-6.318604E+001,101.7143000,7.656699849,-1.406894E-004,0.0006785
3328,7.656707349,-6.325854E+001,101.4408000,7.656707349,-1.363061E-004,0.0006735
3329,7.656714849,-6.314161E+001,102.5099000,7.656714849,-1.508666E-004,0.0006800
3330,7.656722349,-6.329748E+001,101.5699000,7.656722349,-1.372069E-004,0.0006702
3331,7.656729849,-6.327429E+001,101.5401000,7.656729849,-1.372246E-004,0.0006721
3332,7.656737349,-6.324897E+001,101.5443000,7.656737349,-1.376748E-004,0.0006740
3333,7.656744849,-6.327205E+001,101.6234000,7.656744849,-1.382375E-004,0.0006720
3334,7.656752349,-6.323192E+001,101.3895000,7.656752349,-1.361206E-004,0.0006757
3335,7.656759849,-6.334898E+001,102.0718000,7.656759849,-1.422275E-004,0.0006650
3336,7.656767349,-6.324522E+001,101.3978000,7.656767349,-1.360093E-004,0.0006747
3337,7.656774849,-6.309035E+001,101.6756000,7.656774849,-1.417850E-004,0.0006861
3338,7.656782349,-6.309528E+001,100.7668000,7.656782349,-1.308098E-004,0.0006879
3339,7.656789849,-6.314286E+001,101.6101000,7.656789849,-1.401499E-004,0.0006821
3340,7.656797349,-6.335057E+001,102.1401000,7.656797349,-1.429930E-004,0.0006647
3341,7.656804849,-6.328186E+001,102.2836000,7.656804849,-1.458066E-004,0.0006697
3342,7.656812349,-6.323041E+001,100.9243000,7.656812349,-1.306522E-004,0.0006769
3343,7.656819849,-6.315485E+001,101.9503000,7.656819849,-1.439990E-004,0.0006804
3344,7.656827349,-6.317280E+001,101.5167000,7.656827349,-1.385601E-004,0.0006800
3345,7.656834849,-6.319767E+001,101.6047000,7.656834849,-1.392044E-004,0.0006779
3346,7.656842349,-6.304182E+001,101.2143000,7.656842349,-1.370195E-004,0.0006911
3347,7.656849849,-6.323706E+001,100.5368000,7.656849849,-1.259747E-004,0.0006773
3348,7.656857349,-6.324607E+001,100.2226000,7.656857349,-1.221320E-004,0.0006772
3349,7.656864849,-6.304612E+001,100.7728000,7.656864849,-1.316254E-004,0.0006918
3350,7.656872349,-6.324003E+001,100.7426000,7.656872349,-1.283626E-004,0.0006766
3351,7.656879849,-6.317209E+001,100.9895000,7.656879849,-1.323076E-004,0.0006813
3352,7.656887349,-6.330824E+001,100.8391000,7.656887349,-1.284886E-004,0.0006711
3353,7.656894849,-6.327633E+001,101.6933000,7.656894849,-1.389885E-004,0.0006715
3354,7.656902349,-6.334115E+001,100.9478000,7.656902349,-1.292707E-004,0.0006683
3355,7.656909849,-6.316334E+001,102.0402000,7.656909849,-1.449249E-004,0.0006795
3356,7.656917349,-6.314220E+001,100.9293000,7.656917349,-1.320445E-004,0.0006838
3357,7.656924849,-6.315181E+001,100.8215000,7.656924849,-1.306137E-004,0.0006833
3358,7.656932349,-6.308610E+001,101.2888000,7.656932349,-1.372169E-004,0.0006874
3359,7.656939849,-6.300800E+001,100.4969000,7.656939849,-1.288564E-004,0.0006955
3360,7.656947349,-6.322817E+001,101.2526000,7.656947349,-1.345637E-004,0.0006763
3361,7.656954849,-6.310868E+001,100.1965000,7.656954849,-1.237659E-004,0.0006881
3362,7.656962349,-6.314454E+001,101.2099000,7.656962349,-1.353562E-004,0.0006830
3363,7.656969849,-6.306050E+001,100.8471000,7.656969849,-1.323031E-004,0.0006905
3364,7.656977349,-6.321661E+001,100.6975000,7.656977349,-1.281742E-004,0.0006785
3365,7.656984849,-6.302140E+001,101.0763000,7.656984849,-1.356729E-004,0.0006930
3366,7.656992349,-6.308485E+001,101.5549000,7.656992349,-1.404277E-004,0.0006869
3367,7.656999849,-6.324758E+001,100.8135000,7.656999849,-1.290873E-004,0.0006758
3368,7.657007349,-6.314634E+001,101.2404000,7.657007349,-1.356919E-004,0.0006828
3369,7.657014849,-6.325203E+001,100.6991000,7.657014849,-1.276724E-004,0.0006757
3370,7.657022349,-6.326294E+001,101.7231000,7.657022349,-1.395523E-004,0.0006725
3371,7.657029849,-6.317620E+001,101.2197000,7.657029849,-1.349806E-004,0.0006805
3372,7.657037349,-6.316173E+001,101.3992000,7.657037349,-1.373399E-004,0.0006812
3373,7.657044849,-6.308086E+001,101.2062000,7.657044849,-1.363072E-004,0.0006880
3374,7.657052349,-6.317784E+001,101.5436000,7.657052349,-1.387988E-004,0.0006796
3375,7.657059849,-6.308389E+001,100.6625000,7.657059849,-1.297272E-004,0.0006890
3376,7.657067349,-6.322610E+001,100.0873000,7.657067349,-1.208094E-004,0.0006791
3377,7.657074849,-6.320067E+001,100.6482000,7.657074849,-1.278253E-004,0.0006799
3378,7.657082349,-6.319756E+001,100.2422000,7.657082349,-1.230492E-004,0.0006810
3379,7.657089849,-6.315244E+001,100.4872000,7.657089849,-1.266156E-004,0.0006840
3380,7.657097349,-6.311233E+001,100.8884000,7.657097349,-1.320103E-004,0.0006863
3381,7.657104849,-6.314169E+001,100.0818000,7.657104849,-1.219236E-004,0.0006857
3382,7.657112349,-6.326715E+001,99.6481500,7.657112349,-1.150560E-004,0.0006768
3383,7.657119849,-6.313221E+001,101.2000000,7.657119849,-1.354306E-004,0.0006840
3384,7.657127349,-6.323293E+001,100.8841000,7.657127349,-1.301397E-004,0.0006768
3385,7.657134849,-6.330452E+001,100.7453000,7.657134849,-1.274449E-004,0.0006716
3386,7.657142349,-6.330476E+001,101.4541000,7.657142349,-1.357382E-004,0.0006699
3387,7.657149849,-6.317014E+001,101.5457000,7.657149849,-1.389465E-004,0.0006802
3388,7.657157349,-6.335455E+001,101.0518000,7.657157349,-1.302820E-004,0.0006670
3389,7.657164849,-6.314296E+001,100.8880000,7.657164849,-1.315409E-004,0.0006839
3390,7.657172349,-6.306968E+001,100.8987000,7.657172349,-1.327840E-004,0.0006896
3391,7.657179849,-6.333725E+001,100.5713000,7.657179849,-1.249325E-004,0.0006694
3392,7.657187349,-6.322003E+001,99.7781700,7.657187349,-1.172257E-004,0.0006802
3393,7.657194849,-6.318376E+001,100.7728000,7.657194849,-1.295558E-004,0.0006809
3394,7.657202349,-6.325140E+001,100.6123000,7.657202349,-1.266579E-004,0.0006760
3395,7.657209849,-6.322591E+001,100.0390000,7.657209849,-1.202397E-004,0.0006792
3396,7.657217349,-6.323127E+001,100.0385000,7.657217349,-1.201599E-004,0.0006788
3397,7.657224849,-6.313782E+001,101.3057000,7.657224849,-1.366031E-004,0.0006833
3398,7.657232349,-6.308554E+001,101.1649000,7.657232349,-1.357384E-004,0.0006877
3399,7.657239849,-6.321166E+001,101.2542000,7.657239849,-1.348379E-004,0.0006776
3400,7.657247349,-6.341208E+001,101.4376000,7.657247349,-1.338813E-004,0.0006617
3401,7.657254849,-6.333599E+001,100.6084000,7.657254849,-1.253847E-004,0.0006694
3402,7.657262349,-6.320460E+001,100.3390000,7.657262349,-1.240980E-004,0.0006802
3403,7.657269849,-6.322852E+001,100.7748000,7.657269849,-1.289131E-004,0.0006774
3404,7.657277349,-6.310512E+001,100.7726000,7.657277349,-1.307319E-004,0.0006871
3405,7.657284849,-6.312944E+001,100.1739000,7.657284849,-1.231989E-004,0.0006865
3406,7.657292349,-6.312078E+001,100.7535000,7.657292349,-1.302667E-004,0.0006859
3407,7.657299849,-6.323296E+001,100.2403000,7.657299849,-1.225263E-004,0.0006782
3408,7.657307349,-6.324107E+001,100.1239000,7.657307349,-1.210352E-004,0.0006778
3409,7.657314849,-6.303841E+001,100.5249000,7.657314849,-1.287451E-004,0.0006930
3410,7.657322349,-6.311653E+001,100.0938000,7.657322349,-1.224211E-004,0.0006877
3411,7.657329849,-6.315516E+001,99.6856700,7.657329849,-1.169981E-004,0.0006855
3412,7.657337349,-6.309818E+001,99.6964000,7.657337349,-1.178974E-004,0.0006900
3413,7.657344849,-6.323436E+001,100.4927000,7.657344849,-1.254924E-004,0.0006776
3414,7.657352349,-6.312148E+001,100.3889000,7.657352349,-1.258904E-004,0.0006867
3415,7.657359849,-6.302979E+001,99.7692300,7.657359849,-1.197132E-004,0.0006953
3416,7.657367349,-6.320004E+001,99.5012300,7.657367349,-1.141991E-004,0.0006823
3417,7.657374849,-6.325561E+001,99.0518300,7.657374849,-1.081496E-004,0.0006789
